SLOID,status
ch:1:sloid:88054::50,1
ch:1:sloid:88057::50,1
ch:1:sloid:79969::50,1
ch:1:sloid:90874::50,1
ch:1:sloid:90604::50,1
ch:1:sloid:88502::50,1
ch:1:sloid:88734::50,1
ch:1:sloid:80724::50,1
ch:1:sloid:81545::50,1
ch:1:sloid:90898::50,1
ch:1:sloid:90917::50,1
ch:1:sloid:87497::50,1
ch:1:sloid:90945::50,1
ch:1:sloid:90683::50,1
ch:1:sloid:90462::50,1
ch:1:sloid:90526::50,1
ch:1:sloid:91056::50,1
ch:1:sloid:90727::50,1
ch:1:sloid:90735::50,1
ch:1:sloid:90533::50,1
ch:1:sloid:87992::50,1
ch:1:sloid:91165::50,1
ch:1:sloid:90753::50,1
ch:1:sloid:90566::50,1
ch:1:sloid:91225::21,1
ch:1:sloid:91243::21,1
ch:1:sloid:76057::50,1
ch:1:sloid:76155::50,1
ch:1:sloid:91049::20,1
ch:1:sloid:91054::20,1
ch:1:sloid:76168::50,1
ch:1:sloid:3866::50,1
ch:1:sloid:76207::50,1
ch:1:sloid:6960::50,1
ch:1:sloid:73160::50,1
ch:1:sloid:91248::20,1
ch:1:sloid:76226::50,1
ch:1:sloid:91062::23,1
ch:1:sloid:91345::23,1
ch:1:sloid:80449::24,1
ch:1:sloid:73214::50,1
ch:1:sloid:73278::50,1
ch:1:sloid:91308::20,1
ch:1:sloid:91336::20,1
ch:1:sloid:76242::50,1
ch:1:sloid:73566::50,1
ch:1:sloid:73579::50,1
ch:1:sloid:91070::20,1
ch:1:sloid:91150::20,1
ch:1:sloid:73665::50,1
ch:1:sloid:73676::50,1
ch:1:sloid:73679::50,1
ch:1:sloid:91045::21,1
ch:1:sloid:75923::50,1
ch:1:sloid:91161::21,1
ch:1:sloid:91047::22,1
ch:1:sloid:91210::21,1
ch:1:sloid:2477::50,1
ch:1:sloid:3074::50,1
ch:1:sloid:91273::20,1
ch:1:sloid:91230::21,1
ch:1:sloid:76070::50,1
ch:1:sloid:76072::50,1
ch:1:sloid:3191::50,1
ch:1:sloid:91418::20,1
ch:1:sloid:75985::50,1
ch:1:sloid:76084::50,1
ch:1:sloid:3367::50,1
ch:1:sloid:76013::50,1
ch:1:sloid:76016::50,1
ch:1:sloid:76099::50,1
ch:1:sloid:76103::50,1
ch:1:sloid:76107::50,1
ch:1:sloid:91103::21,1
ch:1:sloid:91120::21,1
ch:1:sloid:76021::50,1
ch:1:sloid:76027::50,1
ch:1:sloid:30811::50,1
ch:1:sloid:94202::51,1
ch:1:sloid:94236::51,1
ch:1:sloid:94253::51,1
ch:1:sloid:95080::51,1
ch:1:sloid:90878::54,1
ch:1:sloid:90562::51,1
ch:1:sloid:95538::51,1
ch:1:sloid:90823::51,1
ch:1:sloid:90832::51,1
ch:1:sloid:90574::51,1
ch:1:sloid:90581::51,1
ch:1:sloid:90846::51,1
ch:1:sloid:3866::53,1
ch:1:sloid:90660::51,1
ch:1:sloid:90905::51,1
ch:1:sloid:73211::52,1
ch:1:sloid:73586::52,1
ch:1:sloid:90938::51,1
ch:1:sloid:90985::51,1
ch:1:sloid:90986::51,1
ch:1:sloid:88987::53,1
ch:1:sloid:76127::52,1
ch:1:sloid:76178::52,1
ch:1:sloid:90993::51,1
ch:1:sloid:90555::51,1
ch:1:sloid:91200::51,1
ch:1:sloid:90805::51,1
ch:1:sloid:90607::51,1
ch:1:sloid:90618::52,1
ch:1:sloid:91245::51,1
ch:1:sloid:91352::51,1
ch:1:sloid:90839::51,1
ch:1:sloid:90616::51,1
ch:1:sloid:90925::52,1
ch:1:sloid:93529::51,1
ch:1:sloid:90904::51,1
ch:1:sloid:90631::51,1
ch:1:sloid:90653::51,1
ch:1:sloid:90984::51,1
ch:1:sloid:90698::51,1
ch:1:sloid:3373::53,1
ch:1:sloid:90714::51,1
ch:1:sloid:76047::51,1
ch:1:sloid:76108::51,1
ch:1:sloid:88019::51,1
ch:1:sloid:91218::51,1
ch:1:sloid:3798::54,1
ch:1:sloid:3382::52,1
ch:1:sloid:6961::52,1
ch:1:sloid:73580::51,1
ch:1:sloid:88008::51,1
ch:1:sloid:88010::51,1
ch:1:sloid:76269::51,1
ch:1:sloid:76119::51,1
ch:1:sloid:76167::51,1
ch:1:sloid:76169::51,1
ch:1:sloid:94731::50,1
ch:1:sloid:90205::51,1
ch:1:sloid:90443::51,1
ch:1:sloid:76204::51,1
ch:1:sloid:90464::51,1
ch:1:sloid:90476::51,1
ch:1:sloid:75968::51,1
ch:1:sloid:76222::51,1
ch:1:sloid:90487::51,1
ch:1:sloid:76256::51,1
ch:1:sloid:76068::51,1
ch:1:sloid:3189::51,1
ch:1:sloid:3350::51,1
ch:1:sloid:76078::51,1
ch:1:sloid:76080::51,1
ch:1:sloid:3567::51,1
ch:1:sloid:90515::51,1
ch:1:sloid:90525::51,1
ch:1:sloid:90542::51,1
ch:1:sloid:95267::50,1
ch:1:sloid:80495::51,1
ch:1:sloid:80879::51,1
ch:1:sloid:6899::51,1
ch:1:sloid:75930::51,1
ch:1:sloid:75957::51,1
ch:1:sloid:75975::51,1
ch:1:sloid:8011::51,1
ch:1:sloid:76028::50,1
ch:1:sloid:82123::51,1
ch:1:sloid:73504::51,1
ch:1:sloid:94644::50,1
ch:1:sloid:87685::51,1
ch:1:sloid:76059::51,1
ch:1:sloid:76060::51,1
ch:1:sloid:3157::51,1
ch:1:sloid:3175::51,1
ch:1:sloid:87687::51,1
ch:1:sloid:87932::51,1
ch:1:sloid:3253::51,1
ch:1:sloid:88045::51,1
ch:1:sloid:88048::51,1
ch:1:sloid:88051::51,1
ch:1:sloid:76114::51,1
ch:1:sloid:76133::51,1
ch:1:sloid:3361::51,1
ch:1:sloid:87969::51,1
ch:1:sloid:76170::51,1
ch:1:sloid:3386::51,1
ch:1:sloid:3896::51,1
ch:1:sloid:87983::51,1
ch:1:sloid:88553::51,1
ch:1:sloid:76193::51,1
ch:1:sloid:6638::51,1
ch:1:sloid:73240::51,1
ch:1:sloid:76237::51,1
ch:1:sloid:76255::51,1
ch:1:sloid:90837::53,0
ch:1:sloid:73205::56,1
ch:1:sloid:75918::57,1
ch:1:sloid:3633::70,1
ch:1:sloid:76080::55,1
ch:1:sloid:75996::61,1
ch:1:sloid:3887::50,0
ch:1:sloid:3887::51,0
ch:1:sloid:10011::50,0
ch:1:sloid:87972::50,1
ch:1:sloid:87993::51,1
ch:1:sloid:87999::50,1
ch:1:sloid:76159::54,1
ch:1:sloid:73214::52,1
ch:1:sloid:95609::52,1
ch:1:sloid:91276::50,1
ch:1:sloid:91031::53,1
ch:1:sloid:3400:2:3,1
ch:1:sloid:91830::51,1
ch:1:sloid:90559::51,1
ch:1:sloid:90620::52,1
ch:1:sloid:2224:2:3,1
ch:1:sloid:1400:2:2,1
ch:1:sloid:4200:2:2,1
ch:1:sloid:109:2:3,1
ch:1:sloid:91231::20,1
ch:1:sloid:91271::50,1
ch:1:sloid:2001:1:40,1
ch:1:sloid:91305::50,1
ch:1:sloid:7006:2:2,1
ch:1:sloid:91355::20,1
ch:1:sloid:9411:2:4,1
ch:1:sloid:3340:1:1,1
ch:1:sloid:3506:2:4,1
ch:1:sloid:2204:5:7,1
ch:1:sloid:4203:1:1,1
ch:1:sloid:1124:1:1,1
ch:1:sloid:6305:1:1,1
ch:1:sloid:18452:2:2,1
ch:1:sloid:1118:2:2,1
ch:1:sloid:1106:2:2,1
ch:1:sloid:1104:2:2,1
ch:1:sloid:2211:2:3,1
ch:1:sloid:10:8:17,1
ch:1:sloid:2042:0:1,1
ch:1:sloid:2110:1:1,1
ch:1:sloid:10:2:4,1
ch:1:sloid:4412:3:3,1
ch:1:sloid:4413:2:3,1
ch:1:sloid:2221:1:1,1
ch:1:sloid:1605:4:6,1
ch:1:sloid:1121:2:2,1
ch:1:sloid:5018:0:1,0
ch:1:sloid:1108:2:2,1
ch:1:sloid:1104:1:1,1
ch:1:sloid:6312:1:1,1
ch:1:sloid:4234:0:2,1
ch:1:sloid:3000:7:12,1
ch:1:sloid:4028:1:3,1
ch:1:sloid:3404:2:4,1
ch:1:sloid:3000:500:31,1
ch:1:sloid:3000:501:33,1
ch:1:sloid:10:1:2,1
ch:1:sloid:4400:1:1,1
ch:1:sloid:76919::769192,1
ch:1:sloid:76929::769291,1
ch:1:sloid:4137:0:1,1
ch:1:sloid:3136:2:2,1
ch:1:sloid:300:2:4,1
ch:1:sloid:4300:2:2,1
ch:1:sloid:4300:3:5,1
ch:1:sloid:7000:55:49,1
ch:1:sloid:7000:4:7,1
ch:1:sloid:8212:0:1,0
ch:1:sloid:6100:2:3,1
ch:1:sloid:3122:2:3,1
ch:1:sloid:76923::769231,1
ch:1:sloid:8960::89602,0
ch:1:sloid:8960::89601,1
ch:1:sloid:1506:1:1,1
ch:1:sloid:1503:2:2,1
ch:1:sloid:5209:2:3,1
ch:1:sloid:3125:2:3,1
ch:1:sloid:5216:2:4,1
ch:1:sloid:5218:2:2,1
ch:1:sloid:5219:1:1,1
ch:1:sloid:5219:2:2,1
ch:1:sloid:2027:1:2,1
ch:1:sloid:2030:2:2,1
ch:1:sloid:18475:2:2,1
ch:1:sloid:5305:2:3,1
ch:1:sloid:17519:2:2,1
ch:1:sloid:309:2:2,1
ch:1:sloid:5114:2:2,1
ch:1:sloid:6018:1:3,1
ch:1:sloid:1020:1:2,1
ch:1:sloid:6314:2:3,1
ch:1:sloid:9401:0:1,1
ch:1:sloid:9413:2:3,1
ch:1:sloid:201:2:3,1
ch:1:sloid:2111:2:3,1
ch:1:sloid:127:0:2,1
ch:1:sloid:127:0:3,0
ch:1:sloid:124:0:2,0
ch:1:sloid:3204:2:4,1
ch:1:sloid:6017:1:2,1
ch:1:sloid:6036:1:1,1
ch:1:sloid:15993:1:2,1
ch:1:sloid:2306:1:1,1
ch:1:sloid:2230:2:2,1
ch:1:sloid:2029:0:1,0
ch:1:sloid:5213:2:2,1
ch:1:sloid:3526:1:3,1
ch:1:sloid:2023:0:1,0
ch:1:sloid:22:2:3,1
ch:1:sloid:114:2:3,1
ch:1:sloid:16444:0:1,1
ch:1:sloid:4221:3:5,1
ch:1:sloid:3209:3:5,1
ch:1:sloid:3206:1:1,1
ch:1:sloid:3119:0:1,1
ch:1:sloid:117:2:3,1
ch:1:sloid:6041:0:2,1
ch:1:sloid:6022:0:3,0
ch:1:sloid:8101:1:3,1
ch:1:sloid:210:2:2,1
ch:1:sloid:207:1:1,1
ch:1:sloid:205:1:1,1
ch:1:sloid:5410:0:1,0
ch:1:sloid:4415:2:3,1
ch:1:sloid:76461::303001,0
ch:1:sloid:2116:1:1,1
ch:1:sloid:6123:0:1,0
ch:1:sloid:6124:0:1,0
ch:1:sloid:80990::300201,0
ch:1:sloid:28:1:3,1
ch:1:sloid:4200:0:619346,0
ch:1:sloid:4321:0:1,0
ch:1:sloid:4321:0:1,1
ch:1:sloid:2300:0:1,0
ch:1:sloid:78959::307401,1
ch:1:sloid:5119:2:2,1
ch:1:sloid:2027:1:1,1
ch:1:sloid:2758::50,0
ch:1:sloid:3150::51,1
ch:1:sloid:3252::51,1
ch:1:sloid:3164::51,1
ch:1:sloid:2992::50,1
ch:1:sloid:76865:1:1,1
ch:1:sloid:88733:0:01,1
ch:1:sloid:92421:0:02,0
ch:1:sloid:76832:1:3,1
ch:1:sloid:3553::51,0
ch:1:sloid:3554::51,0
ch:1:sloid:88836:1:51,1
ch:1:sloid:77456:0:02,1
ch:1:sloid:7181:1:6,0
ch:1:sloid:7172:1:3,0
ch:1:sloid:3129:2:3,1
ch:1:sloid:91703:0:01,1
ch:1:sloid:76871:1:3,0
ch:1:sloid:3700::50,1
ch:1:sloid:77208:0:01,0
ch:1:sloid:77210:0:01,1
ch:1:sloid:3182::51,1
ch:1:sloid:30634:0:1,1
ch:1:sloid:3698::50,0
ch:1:sloid:100:0:2,1
ch:1:sloid:100:0:3,1
ch:1:sloid:4308:0:1,0
ch:1:sloid:3696::51,0
ch:1:sloid:4228:1:2,1
ch:1:sloid:7298:0:222031,1
ch:1:sloid:77460:0:01,0
ch:1:sloid:6290:1:1,0
ch:1:sloid:76828:1:3,0
ch:1:sloid:76867:1:3,0
ch:1:sloid:77462:0:01,1
ch:1:sloid:77464:0:01,1
ch:1:sloid:88118:0:02,1
ch:1:sloid:87959:0:02,1
ch:1:sloid:3692::51,0
ch:1:sloid:3695::50,0
ch:1:sloid:7892:1:2,0
ch:1:sloid:77459:0:01,1
ch:1:sloid:77462:0:02,1
ch:1:sloid:77463:0:02,1
ch:1:sloid:88475:1:4,0
ch:1:sloid:6200:1:1,0
ch:1:sloid:76840:1:4,0
ch:1:sloid:2495::21,1
ch:1:sloid:2554::51,0
ch:1:sloid:3560::51,0
ch:1:sloid:3675:0:1,0
ch:1:sloid:3677:0:1,0
ch:1:sloid:30626:0:,0
ch:1:sloid:3657:0:,0
ch:1:sloid:77471:0:01,1
ch:1:sloid:16176:0:1,1
ch:1:sloid:77432:0:01,0
ch:1:sloid:5333:0:,0
ch:1:sloid:88118:0:01,0
ch:1:sloid:3184::52,1
ch:1:sloid:2477::50,1
ch:1:sloid:2493::51,0
ch:1:sloid:77509:1:51,1
ch:1:sloid:3885::50,0
ch:1:sloid:73166::50,1
ch:1:sloid:77443:0:01,1
ch:1:sloid:5671:0:02,1
ch:1:sloid:77225:0:01,1
ch:1:sloid:73211::53,1
ch:1:sloid:3424:2:2,1
ch:1:sloid:73195::50,0
ch:1:sloid:73196::50,0
ch:1:sloid:73199::51,0
ch:1:sloid:6890::51,0
ch:1:sloid:6892::51,0
ch:1:sloid:73263::50,0
ch:1:sloid:73239::50,0
ch:1:sloid:73277::51,1
ch:1:sloid:73553::50,1
ch:1:sloid:73213::52,1
ch:1:sloid:91704:0:02,1
ch:1:sloid:73273::50,0
ch:1:sloid:73275::50,0
ch:1:sloid:73579::50,1
ch:1:sloid:73580::50,1
ch:1:sloid:73225::50,0
ch:1:sloid:92430:0:02,1
ch:1:sloid:4308:0:1,1
ch:1:sloid:73435::51,0
ch:1:sloid:73570::51,1
ch:1:sloid:4226:1:1,1
ch:1:sloid:6184:0:2,1
ch:1:sloid:6205:0:1,1
ch:1:sloid:73499::52,0
ch:1:sloid:73504::50,1
ch:1:sloid:73251::51,0
ch:1:sloid:73455::50,0
ch:1:sloid:895:0:104844,0
ch:1:sloid:73504::53,1
ch:1:sloid:73504::55,1
ch:1:sloid:73504::57,1
ch:1:sloid:6899::14,1
ch:1:sloid:6899::51,1
ch:1:sloid:73520::50,0
ch:1:sloid:76762:0:539238,1
ch:1:sloid:73511::50,0
ch:1:sloid:73521::50,0
ch:1:sloid:6989::51,0
ch:1:sloid:73536::51,0
ch:1:sloid:76771:0:950211,0
ch:1:sloid:73545::50,0
ch:1:sloid:73550::50,0
ch:1:sloid:73555::51,1
ch:1:sloid:10336:0:251625,0
ch:1:sloid:3797::51,1
ch:1:sloid:73544::50,0
ch:1:sloid:73162::50,1
ch:1:sloid:73163::50,1
ch:1:sloid:73179::50,0
ch:1:sloid:73179::51,0
ch:1:sloid:73180::53,0
ch:1:sloid:73184::50,0
ch:1:sloid:73195::51,0
ch:1:sloid:3867::50,1
ch:1:sloid:73583::51,1
ch:1:sloid:73205::62,1
ch:1:sloid:73209::51,0
ch:1:sloid:73211::51,1
ch:1:sloid:3855::55,1
ch:1:sloid:3863::50,1
ch:1:sloid:3871::53,0
ch:1:sloid:5099:0:02,0
ch:1:sloid:77438:0:01,1
ch:1:sloid:77440:0:01,0
ch:1:sloid:57033::50,0
ch:1:sloid:57101::51,0
ch:1:sloid:3411:0:1,1
ch:1:sloid:320:3:4,1
ch:1:sloid:6010:1:1,1
ch:1:sloid:76283::51,0
ch:1:sloid:76288::51,1
ch:1:sloid:87020::52,1
ch:1:sloid:80297::50,0
ch:1:sloid:80299::51,0
ch:1:sloid:83755::50,0
ch:1:sloid:83767::51,0
ch:1:sloid:88045::51,1
ch:1:sloid:88057::50,1
ch:1:sloid:80300::50,0
ch:1:sloid:80257::51,0
ch:1:sloid:83772::51,0
ch:1:sloid:83773::51,0
ch:1:sloid:87654::50,1
ch:1:sloid:80459::10,1
ch:1:sloid:80459::11,1
ch:1:sloid:80264::51,1
ch:1:sloid:80521::17,1
ch:1:sloid:80536::50,1
ch:1:sloid:80619::51,0
ch:1:sloid:87651::52,1
ch:1:sloid:87652::21,1
ch:1:sloid:87860::51,1
ch:1:sloid:80623::51,0
ch:1:sloid:80531::50,0
ch:1:sloid:87681::51,1
ch:1:sloid:87687::50,1
ch:1:sloid:87958::50,1
ch:1:sloid:87718::50,0
ch:1:sloid:87718::53,0
ch:1:sloid:87936::51,1
ch:1:sloid:80635::51,0
ch:1:sloid:87952::50,1
ch:1:sloid:87981::51,1
ch:1:sloid:81611::51,0
ch:1:sloid:80798::51,1
ch:1:sloid:81546::50,1
ch:1:sloid:88017::51,1
ch:1:sloid:82052::50,0
ch:1:sloid:81613::50,0
ch:1:sloid:87993::50,1
ch:1:sloid:88001::51,1
ch:1:sloid:82739::50,0
ch:1:sloid:88037::50,1
ch:1:sloid:88039::50,1
ch:1:sloid:88046::51,1
ch:1:sloid:88034::51,1
ch:1:sloid:88040::51,1
ch:1:sloid:79495::50,0
ch:1:sloid:79497::51,0
ch:1:sloid:83360::51,0
ch:1:sloid:82662::50,0
ch:1:sloid:76278::51,1
ch:1:sloid:76283::50,0
ch:1:sloid:83487::50,0
ch:1:sloid:88052::50,1
ch:1:sloid:88059::50,1
ch:1:sloid:88078::11,1
ch:1:sloid:75955::50,0
ch:1:sloid:75995::61,1
ch:1:sloid:73723::50,0
ch:1:sloid:75995::60,1
ch:1:sloid:73733::50,0
ch:1:sloid:76116::50,1
ch:1:sloid:74684::51,0
ch:1:sloid:76061::51,1
ch:1:sloid:76063::50,1
ch:1:sloid:76199::1,1
ch:1:sloid:76244::52,1
ch:1:sloid:76245::51,1
ch:1:sloid:75941::50,1
ch:1:sloid:76091::61,1
ch:1:sloid:76153::51,1
ch:1:sloid:76154::51,1
ch:1:sloid:76009::51,1
ch:1:sloid:76101::51,1
ch:1:sloid:76167::51,1
ch:1:sloid:76021::50,1
ch:1:sloid:76103::53,1
ch:1:sloid:76170::54,1
ch:1:sloid:76172::51,1
ch:1:sloid:76225::51,1
ch:1:sloid:76231::53,1
ch:1:sloid:76180::10,1
ch:1:sloid:76217::50,1
ch:1:sloid:76069::50,1
ch:1:sloid:76106::54,1
ch:1:sloid:76110::50,1
ch:1:sloid:76083::50,1
ch:1:sloid:73695::51,0
ch:1:sloid:73677::50,1
ch:1:sloid:76238::50,1
ch:1:sloid:75978::51,1
ch:1:sloid:74203::51,0
ch:1:sloid:73686::50,0
ch:1:sloid:76262::10,1
ch:1:sloid:73637::50,0
ch:1:sloid:74587::50,0
ch:1:sloid:75983::50,1
ch:1:sloid:90925::50,1
ch:1:sloid:90928::51,1
ch:1:sloid:91145::10,1
ch:1:sloid:91206::21,1
ch:1:sloid:91152::21,1
ch:1:sloid:91338::21,1
ch:1:sloid:91341::1,1
ch:1:sloid:90983::50,1
ch:1:sloid:90955::50,1
ch:1:sloid:91171::21,1
ch:1:sloid:91223::21,1
ch:1:sloid:90993::51,1
ch:1:sloid:90996::51,1
ch:1:sloid:91231::10,1
ch:1:sloid:91204::10,1
ch:1:sloid:91207::50,1
ch:1:sloid:91249::21,1
ch:1:sloid:91256::50,1
ch:1:sloid:91256::52,1
ch:1:sloid:91014::52,1
ch:1:sloid:91019::50,1
ch:1:sloid:91215::51,1
ch:1:sloid:91040::21,1
ch:1:sloid:91013::52,1
ch:1:sloid:91225::21,1
ch:1:sloid:91276::10,1
ch:1:sloid:91041::20,1
ch:1:sloid:91024::51,1
ch:1:sloid:91240::10,1
ch:1:sloid:91286::20,1
ch:1:sloid:91060::10,1
ch:1:sloid:91049::20,1
ch:1:sloid:91056::11,1
ch:1:sloid:91323::11,1
ch:1:sloid:91065::63,1
ch:1:sloid:91103::23,1
ch:1:sloid:91106::20,1
ch:1:sloid:91120::20,1
ch:1:sloid:90897::51,1
ch:1:sloid:91287::0,1
ch:1:sloid:91291::11,1
ch:1:sloid:90933::50,1
ch:1:sloid:90902::50,1
ch:1:sloid:90911::50,1
ch:1:sloid:90911::51,1
ch:1:sloid:91323::12,1
ch:1:sloid:90948::50,1
ch:1:sloid:91168::51,1
ch:1:sloid:91101::20,1
ch:1:sloid:91106::21,1
ch:1:sloid:91114::51,1
ch:1:sloid:90884::51,1
ch:1:sloid:91123::21,1
ch:1:sloid:88987::53,1
ch:1:sloid:89110::51,1
ch:1:sloid:90566::51,1
ch:1:sloid:90494::51,1
ch:1:sloid:90499::52,1
ch:1:sloid:90617::50,1
ch:1:sloid:90507::51,1
ch:1:sloid:90512::50,1
ch:1:sloid:90516::53,1
ch:1:sloid:90716::51,1
ch:1:sloid:90632::51,1
ch:1:sloid:90751::51,1
ch:1:sloid:90751::50,1
ch:1:sloid:90766::50,1
ch:1:sloid:90670::50,1
ch:1:sloid:90680::50,1
ch:1:sloid:90584::51,1
ch:1:sloid:90753::50,1
ch:1:sloid:90825::50,1
ch:1:sloid:90600::51,1
ch:1:sloid:90602::50,1
ch:1:sloid:90605::51,1
ch:1:sloid:90606::50,1
ch:1:sloid:90771::50,1
ch:1:sloid:90773::50,1
ch:1:sloid:90777::50,1
ch:1:sloid:90612::50,1
ch:1:sloid:90793::50,1
ch:1:sloid:90805::53,1
ch:1:sloid:90618::52,1
ch:1:sloid:90620::51,1
ch:1:sloid:90802::50,1
ch:1:sloid:88095::51,1
ch:1:sloid:88096::51,1
ch:1:sloid:88313::50,1
ch:1:sloid:90463::51,1
ch:1:sloid:88319::51,1
ch:1:sloid:90475::50,1
ch:1:sloid:90482::50,1
ch:1:sloid:88735::51,1
ch:1:sloid:88736::51,1
ch:1:sloid:90879::51,1
ch:1:sloid:90881::50,1
ch:1:sloid:90577::53,1
ch:1:sloid:90874::50,1
ch:1:sloid:90877::50,1
ch:1:sloid:88096::50,1
ch:1:sloid:88097::50,1
ch:1:sloid:88312::50,1
ch:1:sloid:90500::51,1
ch:1:sloid:90506::50,1
ch:1:sloid:90200::50,1
ch:1:sloid:90203::51,1
ch:1:sloid:90318::50,1
ch:1:sloid:90533::51,1
ch:1:sloid:90464::51,1
ch:1:sloid:73718::52,1
ch:1:sloid:73719::51,1
ch:1:sloid:73722::51,1
ch:1:sloid:73723::50,1
ch:1:sloid:73648::50,1
ch:1:sloid:73687::51,1
ch:1:sloid:82612::51,1
ch:1:sloid:77398:0:881417,0
ch:1:sloid:80635::50,1
ch:1:sloid:80793::50,1
ch:1:sloid:81535::50,1
ch:1:sloid:73723::51,1
ch:1:sloid:74610::51,1
ch:1:sloid:82607::50,1
ch:1:sloid:75953::51,1
ch:1:sloid:83805::50,1
ch:1:sloid:76298::50,1
ch:1:sloid:83360::50,1
ch:1:sloid:92396:0:02,0
ch:1:sloid:83855::51,1
ch:1:sloid:73268::51,1
ch:1:sloid:79497::50,1
ch:1:sloid:83591::50,1
ch:1:sloid:8468:0:574958,1
ch:1:sloid:8480:0:417968,1
ch:1:sloid:73281::50,1
ch:1:sloid:73310::51,1
ch:1:sloid:73437::51,1
ch:1:sloid:80257::51,1
ch:1:sloid:80259::51,1
ch:1:sloid:4300::307502,1
ch:1:sloid:8479:0:739265,1
ch:1:sloid:80628::51,1
ch:1:sloid:3135:0:1,1
ch:1:sloid:87333::53,1
ch:1:sloid:73517::50,1
ch:1:sloid:73518::50,1
ch:1:sloid:73732::51,1
ch:1:sloid:73265::50,1
ch:1:sloid:73269::50,1
ch:1:sloid:73279::51,1
ch:1:sloid:80614::50,1
ch:1:sloid:8478:0:491145,0
ch:1:sloid:73548::50,1
ch:1:sloid:76301::51,1
ch:1:sloid:76699::50,1
ch:1:sloid:81015::51,1
ch:1:sloid:81666::50,1
ch:1:sloid:80290::50,1
ch:1:sloid:73700::51,1
ch:1:sloid:76552:1:1,0
ch:1:sloid:73547::51,1
ch:1:sloid:91416::21,1
ch:1:sloid:91420::20,1
ch:1:sloid:3287:1:1,0
ch:1:sloid:92402:0:01,0
ch:1:sloid:3551::50,1
ch:1:sloid:3553::51,1
ch:1:sloid:9000:7:14,1
ch:1:sloid:8474:0:877832,1
ch:1:sloid:3564::51,1
ch:1:sloid:3579::53,1
ch:1:sloid:73216::51,1
ch:1:sloid:95511::51,1
ch:1:sloid:2771::50,1
ch:1:sloid:3788::50,1
ch:1:sloid:2213:2:2,1
ch:1:sloid:3771::50,1
ch:1:sloid:2950::50,1
ch:1:sloid:2960::50,1
ch:1:sloid:2960::51,1
ch:1:sloid:3873::50,1
ch:1:sloid:88906:0:01,1
ch:1:sloid:88906:0:02,0
ch:1:sloid:7408:1:1,0
ch:1:sloid:77403:0:02,0
ch:1:sloid:3294:1:1,0
ch:1:sloid:3294:1:1,1
ch:1:sloid:3988::54,1
ch:1:sloid:5361::51,1
ch:1:sloid:5932:1:3,0
ch:1:sloid:77399:0:01,0
ch:1:sloid:6629::51,1
ch:1:sloid:6692::50,1
ch:1:sloid:4285::2,0
ch:1:sloid:3552::51,1
ch:1:sloid:2574::50,1
ch:1:sloid:6763::50,1
ch:1:sloid:73171::50,1
ch:1:sloid:73178::50,1
ch:1:sloid:6891::50,1
ch:1:sloid:73180::50,1
ch:1:sloid:73181::50,1
ch:1:sloid:73186::50,1
ch:1:sloid:3281:2:2,1
ch:1:sloid:207::161811,1
ch:1:sloid:91435::1,1
ch:1:sloid:6897::51,1
ch:1:sloid:91896::21,1
ch:1:sloid:93529::51,1
ch:1:sloid:72602::50,1
ch:1:sloid:94254::50,1
ch:1:sloid:91370::20,1
ch:1:sloid:91432::50,1
ch:1:sloid:91380::20,1
ch:1:sloid:91382::2,1
ch:1:sloid:95899::20,1
ch:1:sloid:91831::51,1
ch:1:sloid:4388::1,1
ch:1:sloid:1156:0:177332,0
ch:1:sloid:87856:0:01,0
ch:1:sloid:7302:0:01,1
ch:1:sloid:88236:0:02,0
ch:1:sloid:87856:0:02,1
ch:1:sloid:94294:0:01,0
ch:1:sloid:30708::1,0
ch:1:sloid:4392::1,1
ch:1:sloid:18100:0:0,0
ch:1:sloid:71621:0:2,1
ch:1:sloid:30012::1,1
ch:1:sloid:7388:0:746975,1
ch:1:sloid:77479:0:01,0
ch:1:sloid:3089:0:683916,0
ch:1:sloid:94200:0:1,1
ch:1:sloid:1300:2:5,1
ch:1:sloid:1151:0:737774,1
ch:1:sloid:4509::2,0
ch:1:sloid:4184:0:263526,1
ch:1:sloid:3055:0:646691,0
ch:1:sloid:8100:0:13,1
ch:1:sloid:4073:0:74049,1
ch:1:sloid:4287::2,1
ch:1:sloid:4064:0:892863,0
ch:1:sloid:85165:1:1,0
ch:1:sloid:85165:1:2,1
ch:1:sloid:9171:0:853116,0
ch:1:sloid:9173:0:871764,0
ch:1:sloid:9176:0:264331,1
ch:1:sloid:93278:0:17045,0
ch:1:sloid:93281:0:17051,0
ch:1:sloid:9177:0:660315,1
ch:1:sloid:9178:0:962751,0
ch:1:sloid:9056:0:1,0
ch:1:sloid:7389:0:63412,0
ch:1:sloid:9076:0:226635,0
ch:1:sloid:9078:0:908973,0
ch:1:sloid:9264:0:705223,1
ch:1:sloid:10470:0:667360,0
ch:1:sloid:9352:0:988264,1
ch:1:sloid:87540:1:1,1
ch:1:sloid:96065:0:17826,0
ch:1:sloid:70497:0:17829,0
ch:1:sloid:70498:0:17832,0
ch:1:sloid:7555:0:251093,0
ch:1:sloid:7378:0:250972,1
ch:1:sloid:7372:0:185358,1
ch:1:sloid:70498:0:17831,0
ch:1:sloid:96060:0:17841,0
ch:1:sloid:4787:0:17849,0
ch:1:sloid:82480:1:1,1
ch:1:sloid:94325:1:2,0
ch:1:sloid:85136:1:1,0
